cap-shape;cap-surface;cap-color;bruises ;odor;gill-attachment;gill-spacing;gill-size;gill-color;stalk-shape;stalk-root;stalk-surface-above-ring;stalk-surface-below-ring;stalk-color-above-ring;stalk-color-below-ring;veil-type;veil-color;ring-number;ring-type;spore-print-color;population;habitat;edible
;;;;;;;;;;b;;s;;p;;;;;;;;e
;;;;;;;;;;b;;s;p;;;;;;;;;e
;;y;;;;;b;;;;;;w;;;;;;;;;e
;;y;;;;;;;;;;;w;;;;;;;;g;e
;;;f;;;;b;;;;;;w;;;;;;;;;e
;f;;;;;;b;;;;;;w;;;;;;;;;e
;;;;;;;b;;;;;;w;;;;;;;;d;e
;;;;;;;b;;;;;y;w;;;;;;;;;e
;;;;;;;b;;;;;;w;;;;;;;;p;e
;;;;;;;b;;;;;;w;p;;;;;;;;e
;;e;;;;;b;;;;;;w;;;;;;;;;e
;;;;;;;b;;;;k;;w;;;;;;;;;e
;;;;;;;b;;;;;k;w;;;;;;;;;e
;;;;;;;b;;;;;;w;;;;;;w;;;e
k;;;;;;;b;;;;;;w;;;;;;;;;e
;;;f;;;;;;;;;;w;;;;;;;;g;e
;f;;;;;;;;;;;;w;;;;;;;;g;e
;;;;;;;;;;;k;;w;;;;;;;;g;e
;;;;;;;;;;;;k;w;;;;;;;;g;e
;y;g;;;;;;;;;;;w;;;;;;;;;e
;;;f;;;;;h;;;;;w;;;;;;;;;e
;;;;;;w;;;;;;;w;;;;;e;;;;e
;;;;;;;;;;b;;;w;p;;;;;;;;e
;;;f;;;;b;;;;;;;w;;;;;;;;e
;f;;;;;;b;;;;;;;w;;;;;;;;e
;;;;;;;b;;;;;;;w;;;;;;;d;e
;;;;;;;b;;;;;;;w;;;;;;;p;e
;;;;;;;b;;;;;;p;w;;;;;;;;e
;;e;;;;;b;;;;;;;w;;;;;;;;e
;;;;;;;b;;;;k;;;w;;;;;;;;e
;;;;;;;b;;;;;k;;w;;;;;;;;e
;;;;;;;b;;;;;;;w;;;;;w;;;e
k;;;;;;;b;;;;;;;w;;;;;;;;e
;;;f;;;;;;;;;;;w;;;;;;;g;e
;f;;;;;;;;;;;;;w;;;;;;;g;e
;;;;;;;;;;;k;;;w;;;;;;;g;e
;;;;;;;;;;;;k;;w;;;;;;;g;e
;y;g;;;;;;;;;;;;w;;;;;;;;e
;;;f;n;;;;;;;;;;w;;;;;;;;e
;;;f;;;;;w;;;;;;w;;;;;;;;e
;;;f;;;;;h;;;;;;w;;;;;;;;e
;;;;n;;;;;;;;;;w;;;;e;;;;e
;f;;;n;;;;;;;;;;w;;;;;;;;e
;;;;n;;;;;;;;;;w;;;;;;;d;e
;;;;n;;;;;;;k;;;w;;;;;;;;e
;;;;;;w;;;;;;;;w;;;;e;;;;e
;f;;;;;;;;;;;;;w;;;;e;;;;e
;f;;;;;;;w;;;;;;w;;;;;;;;e
;;;;;;;;w;;;;;;w;;;;;;;d;e
f;f;;;;;;;;;;;;;w;;;;;;;;e
;f;;;;;;;;;;;;;w;;;;;w;;;e
;;;;;;;;;;b;;;p;w;;;;;;;;e
;;y;;;;;;;;c;;;;;;w;;;;;;e
b;;;;;;;;;;c;;;;;;w;;;;;;e
;;;;;;w;;;;;;;;;;w;;e;;;;e
;;;;;;;;;;;;;;;;w;;e;;c;;e
b;;;;;;;b;;;;;;;;;;o;;;;;e
;;;;n;;;b;;;;;;;;;;o;;;;;e
;;;;;;;b;;;;;y;;;;;o;;;;;e
;;e;;;;;b;;;;;;;;;;o;;;;;e
b;;;;;;;;;;;;;;;;;o;;;;g;e
;;;;n;;;;;;;;;;;;;o;;;;g;e
;;e;;;;;;w;;;;;;;;;o;;;;;e
;;;f;;;;b;;;;;;;;;;;p;;;;e
;f;;;;;;b;;;;;;;;;;;p;;;;e
;;;;;;;b;;;;;;;;;;;p;;;d;e
;;;;;;;b;;;;;;;;;;;p;w;;;e
k;;;;;;;b;;;;;;;;;;;p;;;;e
;;;f;;;;;;;;;;;;;;;p;;;g;e
;f;;;;;;;;;;;;;;;;;p;;;g;e
b;;;f;;;;;;;;;;;;;;;p;;;;e
;y;g;;;;;;;;;;;;;;;;p;;;;e
;y;;;;;;;;t;;;;;;;;;p;;;;e
;y;;;;;;;;;;;;;;;;;p;;;d;e
;;;f;n;;;;;;;;;;;;;;p;;;;e
;;;f;;;;;w;;;;;;;;;;p;;;;e
;;;f;;;;;;;;;;;;;;;p;w;;;e
;;;f;;;;;;;;;;;;;;;p;;;l;e
k;;;f;;;;;;;;;;;;;;;p;;;;e
;f;;;n;;;;;;;;;;;;;;p;;;;e
;;;;n;;;;;;;;;;;;;;p;;;d;e
;;;;;;;;;t;;;;;;;;;p;;;d;e
;f;;;;;;;w;;;;;;;;;;p;;;;e
;;;;;;;;w;;;;;;;;;;p;;;d;e
f;f;;;;;;;;;;;;;;;;;p;;;;e
;f;;;;;;;;;;;;;;;;;p;w;;;e
f;;;;;;;;;;;;;;;;;;p;;;d;e
;;g;;;;;;;;;;;;;;;;;k;;g;e
;;;f;;;;;;;;;;;;;;;;k;;g;e
;f;;;;;;;;;;;;;;;;;;k;;g;e
;y;g;;;;;;;;;;;;;;;;;k;;;e
;y;;;;;;;;;b;;;;;;;;;k;;;e
;y;;;;;;;;;;;;;;;;;;k;;d;e
f;;g;;;;;;;;;;;;;;;;;k;;;e
f;;;f;;;;;;;;;;;;;;;;k;;;e
f;;;;;;w;;;;;;;;;;;;;k;;;e
;f;;;;;;;w;;;;;;;;;;;k;;;e
;;;;;;;;w;;b;;;;;;;;;k;;;e
;;;;;;;;w;;;;;;;;;;;k;;d;e
f;f;;;;;;;;;;;;;;;;;;k;;;e
f;;;;;;;;;;b;;;;;;;;;k;;;e
f;;;;;;;;;;;;;;;;;;;k;;d;e
;y;;;;;;b;;;;;;;;;;;;;s;;e
;;;f;;;;b;;;;;;;;;;;;;s;;e
;;;;;;;b;g;;;;;;;;;;;;s;;e
;f;;;;;;b;;;;;;;;;;;;;s;;e
;;;f;;;;;;;;;;;;;;;;;s;g;e
;f;;;;;;;;;;;;;;;;;;;s;g;e
;;;f;;;;;;t;;;;;;;;;;;s;;e
f;;;f;;;;;;;;;;;;;;;;;s;;e
f;;;;;;w;;;;;;;;;;;;;;s;;e
;;y;;;;;b;;;c;;;;;;;;;;;;e
b;;y;;;;;b;;;;;;;;;;;;;;;e
b;;;;;;;b;;;c;;;;;;;;;;;;e
b;;;f;;;;b;;;;;;;;;;;;;;;e
b;;;;;;;b;;;;;;;;;;;;w;;;e
;;w;f;;;;b;;;;;;;;;;;;;;;e
;f;w;;;;;b;;;;;;;;;;;;;;;e
;;w;;;;;b;;;;;;;;;;;;w;;;e
;y;;;;;;b;;t;;;;;;;;;;;;;e
;;;f;n;;;b;;;;;;;;;;;;;;;e
;;;f;;;;b;;t;;;;;;;;;;;;;e
;f;;;n;;;b;;;;;;;;;;;;;;;e
;;;;n;;;b;;;;;;;;;;;;;;d;e
;;;;n;;;b;;;;k;;;;;;;;;;;e
;;;;n;;;b;;;;;;;;;;;;w;;;e
;;;;n;;;b;;;;;;;;;;;;;c;;e
k;;;;n;;;b;;;;;;;;;;;;;;;e
;;;;;;;b;;t;;;;;;;;;;;;d;e
;;;;;;;b;;t;;;;;p;;;;;;;;e
;;;;;;;b;;t;;;;p;;;;;;;;;e
;;e;;;;;b;;t;;;;;;;;;;;;;e
;;e;;;;;b;;;;;;;;;;;;;v;;e
;f;;;;;;b;w;;;;;;;;;;;;;;e
;f;;;;;;b;;;;;;;;;;;;w;;;e
;;e;;;;;b;;;;;;;p;;;;;;;;e
;;e;;;;;b;;;;;;p;;;;;;;;;e
;;;;;;;b;;;;;k;;;;;;;w;;;e
;;g;;;;;;;;;;;;;;;;;n;;g;e
;;;f;;;;;;;;;;;;;;;;n;;g;e
;f;;;;;;;;;;;;;;;;;;n;;g;e
;y;g;;;;;;;;;;;;;;;;;n;;;e
;y;;;;;;;;;b;;;;;;;;;n;;;e
;y;;;;;;;;;;;;;;;;;;n;;d;e
f;;g;;;;;;;;;;;;;;;;;n;;;e
f;;;f;;;;;;;;;;;;;;;;n;;;e
f;;;;;;w;;;;;;;;;;;;;n;;;e
;f;;;;;;;w;;;;;;;;;;;n;;;e
;;;;;;;;w;;b;;;;;;;;;n;;;e
;;;;;;;;w;;;;;;;;;;;n;;d;e
f;f;;;;;;;;;;;;;;;;;;n;;;e
f;;;;;;;;;;b;;;;;;;;;n;;;e
f;;;;;;;;;;;;;;;;;;;n;;d;e
;;w;f;;;;;;;;;;;;;;;;;;g;e
;f;w;;;;;;;;;;;;;;;;;;;g;e
;;;f;;;;;n;;;;;;;;;;;;;g;e
;;;f;n;;;;;;;;;;;;;;;;;g;e
;;;f;;;;;;t;;;;;;;;;;;;g;e
;f;;;n;;;;;;;;;;;;;;;;;g;e
;;;;n;;;;;;;k;;;;;;;;;;g;e
;;w;f;n;;;;;;;;;;;;;;;;;;e
;;w;f;;;;;;t;;;;;;;;;;;;;e
f;;w;f;;;;;;;;;;;;;;;;;;;e
;;w;f;;;;;;;;;;;;;;;;w;;;e
;f;w;;n;;;;;;;;;;;;;;;;;;e
;y;;;;;;;n;;b;;;;;;;;;;;;e
;y;;;;;;;n;;;;;;;;;;;;;d;e
f;;g;;;;;;n;;;;;;;;;;;;;;e
f;;;f;;;;;n;;;;;;;;;;;;;;e
f;;;;;;w;;n;;;;;;;;;;;;;;e
f;f;;;;;;;n;;;;;;;;;;;;;;e
f;;;;;;;;n;;b;;;;;;;;;;;;e
f;;;;;;;;n;;;;;;;;;;;;;d;e
;y;g;;;;;;;t;;;;;;;;;;;;;e
;y;;;;;;;p;t;;;;;;;;;;;;;e
;y;;;;;;;w;t;;;;;;;;;;;;;e
;y;;;;;;;;t;b;;;;;;;;;;;;e
;;g;f;;;;;;t;;;;;;;;;;;;;e
f;;g;;;;w;;;;;;;;;;;;;;;;e
;;g;;;;;;;t;;;;;;;;;;;;d;e
;;g;;;;;;;t;;;;;p;;;;;;;;e
;;g;;;;;;;t;;;;p;;;;;;;;;e
;;g;;;;;;w;;;;;;;;;;;;;d;e
;;;f;n;;;;g;;;;;;;;;;;;;;e
;;;f;;;;;p;t;;;;;;;;;;;;;e
;;;f;;;;;h;t;;;;;;;;;;;;;e
;f;;;n;;w;;;;;;;;;;;;;;;;e
;;;;n;;;;;;;;;;;;;;;;v;l;e
;f;;;n;;;;;;b;;;;;;;;;;;;e
;;;;n;;;;;;b;;;;;;;;;;;d;e
;f;;;;;w;;;;;;;;;;;;e;;;;e
f;;;;;;w;;p;;;;;;;;;;;;;;e
f;f;;;;;w;;;;;;;;;;;;;;;;e
;f;;;;;w;;;;;;;;;;;;;w;;;e
;;;;;;;;p;t;;;;;;;;;;;;d;e
;;;;;;;;p;t;;;;;p;;;;;;;;e
;;;;;;;;p;t;;;;p;;;;;;;;;e
;;;;;;;;w;t;;;;;;;;;;;;d;e
;;e;;;;;;w;t;;;;;;;;;;;;;e
;;;;;;;;;t;b;;;;;;;;;;;d;e
;;;;;;;;;t;b;;;;p;;;;;;;;e
;;;;;;;;;t;b;;;p;;;;;;;;;e
;f;;;;;;;w;;b;;;;;;;;;;;;e
;;;;;;;;w;;b;;;;;;;;;;;d;e
x;s;;;;;;b;;e;;;;;;;;;;;;;e
x;;;t;;;;b;;e;;;;;;;;;;;;;e
x;y;;t;;;;b;;;;;;;;;;;;;;;e
x;y;;t;;;;;;;b;;;;;;;;;;;;e
x;;;;;;;b;;e;;s;;;;;;;;;;;e
x;;;;;;;;;e;;s;;;;;;;;w;;;e
x;;;;;;;b;;e;;;s;;;;;;;;;;e
x;;;;;;;;;e;;;s;;;;;;;w;;;e
x;;;;;;;b;;e;;;;w;;;;;;;;;e
x;;;;;;;b;;e;;;;;w;;;;;;;;e
x;;;;;;;;;e;;;;;w;;;;;w;;;e
x;;;;;;;b;;e;;;;;;;;;p;;;;e
x;;w;;;;;b;;e;;;;;;;;;;;;;e
x;y;;;;;;b;;;;s;;;;;;;;;;;e
x;y;;;;;;;;;b;s;;;;;;;;;;;e
x;y;;;;;;b;;;;;s;;;;;;;;;;e
x;y;;;;;;;;;b;;s;;;;;;;;;;e
x;y;;;;;;b;;;;;;w;;;;;;;;;e
x;y;;;;;;;;;b;;;w;;;;;;;;;e
x;y;;;;;;b;;;;;;;w;;;;;;;;e
x;y;;;;;;;;;b;;;;w;;;;;;;;e
x;y;;;;;;b;;;;;;;;;;;p;;;;e
x;y;;;;;;;;;b;;;;;;;;p;;;;e
x;y;;;;;;;w;;b;;;;;;;;;;;;e
;s;n;f;;;;;;e;;;;;;;;;;;;;e
;s;;;;;;b;;e;;;;;;;;o;;;;;e
;;n;f;;;;;;e;;s;;;;;;;;;;;e
;;n;f;;;;;;e;;;s;;;;;;;;;;e
;;;t;;;;b;;e;;;;;;;;o;;;;;e
;y;;t;;;;b;;;;;;;;;;o;;;;;e
;;;t;n;;;;;;;;;;;;;o;;;v;;e
;y;;t;;;;b;p;;;;;;;;;;;;;;e
;y;;t;;;;;p;;b;;;;;;;;;;;;e
;;;;n;;c;n;;;;s;;;;;;;;;;;e
;;;;n;;c;n;;;;;;;w;;;;;;;;e
;;;;;;c;;;e;;s;;;;;;;;w;;;e
k;;;;;;c;;;e;;s;;;;;;;;;;;e
;;;;;;c;;;e;;;s;;;;;;;w;;;e
k;;;;;;c;;;e;;;s;;;;;;;;;;e
;;;;;;c;;;e;;;;;w;;;;;w;;;e
b;;;;;;c;;;;;s;;;;;;o;;;;;e
;;;;n;;c;;;;;s;;;;;;o;;;;;e
;;;;n;;c;;;;;s;;;;;;;;w;;;e
k;;;;n;;c;;;;;s;;;;;;;;;;;e
;;;;;;c;;w;;;s;;;;;;;;w;;;e
b;;;;;;c;;;;;;s;;;;;o;;;;;e
;;;;n;;c;;;;;;s;;;;;o;;;;;e
;;;;n;;c;;;;;;s;;;;;;;w;;;e
k;;;;n;;c;;;;;;s;;;;;;;;;;e
;;;;;;c;;w;;;;s;;;;;;;w;;;e
b;;;;;;c;;;;;;;;w;;;o;;;;;e
;;;;n;;c;;;;;;;;w;;;o;;;;;e
;;;;n;;c;;;;;;;;w;;;;;w;;;e
b;;;;;;c;;;;;;;;;;;o;p;;;;e
;;;;n;;c;;;;;;;;;;;o;p;;;;e
b;;w;;;;c;;;;;;;;;;;o;;;;;e
;;;;;;;b;;e;;s;;;;;;o;;;;;e
;;;;;;;b;p;e;;s;;;;;;;;;;;e
f;;;f;;;;;;e;;s;;;;;;;;;;;e
;;;f;;;;;;e;;s;;;;;;;;w;;;e
;;;f;;;;;;e;;s;;;;;;;;;;l;e
k;;;f;;;;;;e;;s;;;;;;;;;;;e
;;;;;;;b;;e;;;s;;;;;o;;;;;e
;;;f;;;;;;e;;;s;;;;;;;w;;;e
;;;f;;;;;;e;;;s;;;;;;;;;l;e
k;;;f;;;;;;e;;;s;;;;;;;;;;e
;;;;;;;b;;e;;;;w;;;;o;;;;;e
;;g;;;;;b;;e;;;;w;;;;;;;;;e
;;;;;;;b;p;e;;;;w;;;;;;;;;e
;;g;;;;;;;e;;;;w;;;;;;;;g;e
;;;;;;;b;;e;;;;;w;;;o;;;;;e
;;g;;;;;b;;e;;;;;w;;;;;;;;e
;;;;;;;b;p;e;;;;;w;;;;;;;;e
;;g;;;;;;;e;;;;;w;;;;;;;g;e
;;;f;;;;;;e;;;;;w;;;;;w;;;e
;;;;;;;b;;e;;;;;;;;o;p;;;;e
;;w;;;;;b;;e;;;;;;;;o;;;;;e
;;;;;;;b;w;e;;;;;;;;o;;;;;e
;;g;;;;;b;;e;;;;;;;;;p;;;;e
;;;;;;;b;p;e;;;;;;;;;p;;;;e
;;g;;;;;;;e;;;;;;;;;p;;;g;e
;y;;;;;;b;;;;s;;;;;;o;;;;;e
;;;;;;;b;g;;;s;;;;;;o;;;;;e
;;;;n;;;;;;;s;;;;;;o;;;v;;e
;y;;;;;;b;p;;;s;;;;;;;;;;;e
;y;;;;;;;p;;b;s;;;;;;;;;;;e
;y;;;;;;;p;;;s;;;;;;;;;;d;e
;y;;;;;;;;;b;s;;;;;;;;;;d;e
f;;g;;;;;;;;;s;;;;;;;;;;d;e
f;;;f;;;w;;;;;s;;;;;;;;;;;e
;;;f;;;w;;;;;s;;;;;;;;w;;;e
f;;;;;;;;p;;;s;;;;;;;;;;d;e
f;;;;;;;;;;b;s;;;;;;;;;;d;e
;y;;;;;;b;;;;;s;;;;;o;;;;;e
;;;;;;;b;g;;;;s;;;;;o;;;;;e
;;;;n;;;;;;;;s;;;;;o;;;v;;e
;y;;;;;;b;p;;;;s;;;;;;;;;;e
;y;;;;;;;p;;b;;s;;;;;;;;;;e
;y;;;;;;;p;;;;s;;;;;;;;;d;e
;y;;;;;;;;;b;;s;;;;;;;;;d;e
f;;g;;;;;;;;;;s;;;;;;;;;d;e
f;;;f;;;w;;;;;;s;;;;;;;;;;e
;;;f;;;w;;;;;;s;;;;;;;w;;;e
f;;;;;;;;p;;;;s;;;;;;;;;d;e
f;;;;;;;;;;b;;s;;;;;;;;;d;e
;y;;;;;;b;;;;;;w;;;;o;;;;;e
;;;;;;;b;g;;;;;w;;;;o;;;;;e
;y;;;;;;b;p;;;;;w;;;;;;;;;e
;y;;;;;;;;;b;;;w;;;;;;;;d;e
f;;g;f;;;;;;;;;;w;;;;;;;;;e
f;f;g;;;;;;;;;;;w;;;;;;;;;e
;;;f;n;;w;;;;;;;w;;;;;;;;;e
;;;f;;;w;;w;;;;;w;;;;;;;;;e
f;;;f;;;w;;;;;;;w;;;;;;;;;e
;;;f;;;w;;;;;;;w;;;;;;w;;;e
k;;;f;;;w;;;;;;;w;;;;;;;;;e
f;;;f;;;;;p;;;;;w;;;;;;;;;e
f;f;;;;;;;p;;;;;w;;;;;;;;;e
f;f;;;;;;;;;b;;;w;;;;;;;;;e
f;;;;;;;;;;b;;;w;;;;;;;;d;e
;y;;;;;;b;;;;;;;w;;;o;;;;;e
;;;;;;;b;g;;;;;;w;;;o;;;;;e
;;;;n;;;;;;;;;;w;;;o;;;v;;e
;y;;;;;;b;p;;;;;;w;;;;;;;;e
;y;;;;;;;;;b;;;;w;;;;;;;d;e
f;;g;f;;;;;;;;;;;w;;;;;;;;e
f;;;f;;;w;;;;;;;;w;;;;;;;;e
;;;f;;;w;;;;;;;;w;;;;;w;;;e
f;;;f;;;;;p;;;;;;w;;;;;;;;e
f;;;;;;;;;;b;;;;w;;;;;;;d;e
;y;;;;;;;;;b;s;;;;;;o;;;v;;e
;;;f;n;;w;;;;;;;;;;w;;;;;;e
;;;f;;;w;;w;;;;;;;;w;;;;;;e
f;;;f;;;w;;;;;;;;;;w;;;;;;e
;;;f;;;w;;;;;;;;;;w;;;w;;;e
k;;;f;;;w;;;;;;;;;;w;;;;;;e
;y;;;;;;b;;;;;;;;;;o;p;;;;e
;;;;;;;b;g;;;;;;;;;o;p;;;;e
;;;;n;;;;;;;;;;;;;o;p;;v;;e
;y;w;;;;;b;;;;;;;;;;o;;;;;e
;y;;;;;;b;w;;;;;;;;;o;;;;;e
;;;;;;;b;w;;;;;;;;;o;;;;d;e
;;;;n;;;;;;b;;;;;;;o;;;v;;e
;y;;;;;;b;p;;;;;;;;;;p;;;;e
;y;;;;;;;p;;b;;;;;;;;p;;;;e
;;;;;;;b;w;;;;;;;;;;;;v;d;e
;y;;;;;;;;;b;;s;;;;;o;;;v;;e
;y;;;;;;;;;b;;;w;;;;o;;;v;;e
;y;;;;;;;;;b;;;;w;;;o;;;v;;e
