cap-shape;cap-surface;cap-color;bruises ;odor;gill-attachment;gill-spacing;gill-size;gill-color;stalk-shape;stalk-root;stalk-surface-above-ring;stalk-surface-below-ring;stalk-color-above-ring;stalk-color-below-ring;veil-type;veil-color;ring-number;ring-type;spore-print-color;population;habitat;edible
;;w;;;;c;;;;;;s;;;;;;;;v;;p
f;;w;;;;c;;;;;;s;;;;;;;;;;p
;y;;f;;;c;;;;;;s;;;;;;;;;;p
;;;f;;;c;;;;b;;s;;;;;;;;;;p
;;;f;;;c;;;;;;s;;;;;;;w;;;p
k;;;;;;c;;;;;;;w;;;;o;;;;;p
b;;;;n;;c;;;;;;;w;;;;;;;;;p
b;;;;;;c;;;;;;;w;;;;t;;;;;p
;;;f;;;c;;;;b;;;w;;;;;;;;;p
;;;f;;;c;;;;;;;w;;;;;;w;;;p
k;;;f;;;c;;;;;;;w;;;;;;;;;p
k;;;;;;c;;;;;;;w;;;;;;;v;;p
b;;;;n;;c;;;;;;;;w;;;;;;;;p
b;;;;;;c;;;;;;;;w;;;t;;;;;p
;;;f;;;c;;;;;;;;w;;;;;w;;;p
k;;;f;;;c;;;;;;;;w;;;;;;;;p
k;;;;;;c;;;;;;;;;;w;o;;;;;p
k;;;;;;c;;;;;;;;;;w;;;;v;;p
k;y;;;;;c;;;;;;;;;;;o;;;;;p
;;;f;;;c;;;;b;;;;;;;o;;;;;p
;;w;f;;;c;;;;;;;;;;;;p;;;;p
;;w;;n;;c;;;;;;;;;;;;p;;;;p
;;w;;;;c;;p;;;;;;;;;;p;;;;p
;;w;;;;c;;;;;;;;;;;;p;;v;;p
f;;w;;;;c;;;;;;;;;;;;p;;;;p
;;w;;;;c;;p;;;;;;;;;;;k;;;p
f;;w;;;;c;;;;;;;;;;;;;k;;;p
;;w;;;;c;;p;;;;;;;;;;;;s;;p
f;;w;;;;c;;;;;;;;;;;;;;s;;p
;;w;;n;;c;b;;;;;;;;;;;;;;;p
;;w;;;;c;b;p;;;;;;;;;;;;;;p
f;;w;;;;c;b;;;;;;;;;;;;;;;p
;;g;f;;;c;b;;;;;;;;;;;;;;;p
;;g;;;;c;b;g;;;;;;;;;;;;;;p
;;;f;;;c;b;g;;;;;;;;;;;;;;p
;;;f;;;c;b;p;;;;;;;;;;;;;;p
;f;;f;;;c;b;;;;;;;;;;;;;;;p
;;;;n;;c;b;g;;;;;;;;;;;;;;p
;f;;;;;c;b;g;;;;;;;;;;;;;;p
;;w;;;;c;;p;;;;;;;;;;;n;;;p
;;w;;;;c;;;;;;;;;;;;;n;v;;p
f;;w;;;;c;;;;;;;;;;;;;n;;;p
;;w;;;;c;;p;;;;;;;;;;;;;g;p
f;;w;;;;c;;;;;;;;;;;;;;;g;p
;;w;;;;c;;n;;;;;;;;;;;;v;;p
k;y;;;;;c;;;;;;;;;;;;;;v;;p
;;;f;;;c;;;;b;;;;;;;;;;v;;p
;;;f;;;c;;;;;;;;;;;;;w;v;;p
;f;;f;;;c;;;;b;;;;;;;;;;;;p
k;;;;;;c;;;;;;;;;;;;;w;v;;p
;;w;;;;;n;;e;;;s;;;;;;;;;;p
;;;;;;w;n;;e;;;;;w;;;;;;;;p
;;;;;;;n;;e;b;;;;w;;;;;;;;p
;;w;;;;;n;;e;;;;;;;;;p;;;;p
;;;;;;w;n;;e;;;;;;;;;p;;;;p
;;;;;;;n;w;e;;;;;;;;;p;;;;p
;;;;;;;n;;e;b;;;;;;;;p;;;;p
;;;;;;;n;;e;;;;;;;;;p;;;d;p
;;w;;;;;n;;e;;;;;;;;;;n;;;p
;;;;;;;n;w;e;;;;;;;;;;n;;;p
;;w;;;;;n;n;e;;;;;;;;;;;;;p
;;w;;;;w;n;;e;;;;;;;;;;;;;p
;f;w;;;;;n;;e;;;;;;;;;;;;;p
;;;;;;w;n;p;e;;;;;;;;;;;;;p
;;;;;;;n;;e;b;;;;;;;;;;;d;p
;y;;;;;;n;;;;;s;;w;;;;;;;;p
;y;w;;;;;n;;;;;s;;;;;;;;;;p
;;w;f;;;;n;;;;;s;;;;;;;;;;p
;y;;;;;;n;p;;;;s;;;;;;;;;;p
;y;;;;;;n;;;;;s;;;;;;;;;d;p
;;;f;;;w;n;;;;;;;w;;;;;;;;p
;;w;f;;;;n;;;;;;;;;;;p;;;;p
;;;f;;;w;n;;;;;;;;;;;p;;;;p
;;;f;;;;n;;;b;;;;;;;;p;;;;p
;;;f;;;;n;;;;;;;;;;;p;;;d;p
;;w;f;;;;n;;;;;;;;;;;;n;;;p
;;;f;;;w;n;;;;;;;;;;;;n;;;p
;;w;f;;;w;n;;;;;;;;;;;;;;;p
;f;w;f;;;;n;;;;;;;;;;;;;;;p
;;;f;;;w;n;n;;;;;;;;;;;;;;p
;;;f;;;w;n;p;;;;;;;;;;;;;;p
;;;f;;;;n;;;b;;;;;;;;;;;d;p
;;;;;;;;;e;;s;;;;;;;p;;;d;p
;;;;;;;;;e;b;s;;;;;;;;;;d;p
f;;;;;;;;;e;;;s;;;;;;;;s;;p
f;;;;;;;;;e;;;s;;;;;;;;;g;p
;;w;;;;;;;e;;;s;;;;;;;;v;;p
f;;w;;;;;;;e;;;s;;;;;;;;;;p
;y;;;;;;;p;e;;;s;;;;;;;;;;p
;;;;;;;;;e;;;;w;;;;;p;;;d;p
;;;;;;;;;e;b;;;w;;;;;;;;d;p
;;;;;;w;;;e;;;;;w;;;o;;;;;p
;;;;;;;;;e;b;;;;w;;;o;;;;;p
;;;;;;;;;e;;;;;w;;;;p;;;d;p
;;;;;;w;;;e;;;;;w;;;;;;v;;p
;;;;;;w;;;e;b;;;;w;;;;;;;;p
;f;;;;;;;;e;b;;;;w;;;;;;;;p
;;;;;;;;;e;b;;;;w;;;;;;;d;p
;;;;;;w;;;e;;;;;;;;o;p;;;;p
;;;;;;;;;e;b;;;;;;;o;p;;;;p
;;;;;;;;;e;;;;;;;;o;p;;;d;p
;;g;;;;;;;e;;;;;;;;o;;;s;;p
;;;f;;;;;;e;;;;;;;;o;;;s;;p
;;;;;;w;;;e;;;;;;;;o;;;s;;p
;f;;;;;;;;e;;;;;;;;o;;;s;;p
;;g;;;;;b;;e;;;;;;;;o;;;;;p
;f;;;;;;b;;e;;;;;;;;o;;;;;p
;;;;;;;b;;e;b;;;;;;;o;;;;;p
;;;;;;;b;;e;;;;;;;;o;;;;d;p
;;g;;;;;;;e;;;;;;;;o;;;;g;p
;;;f;;;;;;e;;;;;;;;o;;;;g;p
;f;;;;;;;;e;;;;;;;;o;;;;g;p
;;w;;;;w;;;e;;;;;;;;o;;;;;p
;f;w;;;;;;;e;;;;;;;;o;;;;;p
;y;g;;;;;;;e;;;;;;;;o;;;;;p
;;g;;;;w;;;e;;;;;;;;o;;;;;p
;;g;;;;;;;e;b;;;;;;;o;;;;;p
;;;;;;w;;p;e;;;;;;;;o;;;;;p
;;;;;;;;;e;b;;;;;;;o;;;y;;p
;;;;;;;;;e;b;;;;;;;o;;;;d;p
;;w;;;;;;;e;;;;;;;;;p;;v;;p
f;;w;;;;;;;e;;;;;;;;;p;;;;p
;;w;;;;;;;e;;;;;;;;;p;;;d;p
;;;;;;w;;;e;;;;;;;;;p;;v;;p
;;;;;;w;;;e;b;;;;;;;;p;;;;p
;;;;;;;;p;e;;;;;;;;;p;;;d;p
;;;;;;;;;e;;;;;;;;;p;;v;d;p
;f;;;;;;;;e;b;;;;;;;;p;;;;p
;f;;;;;;;;e;;;;;;;;;;k;s;;p
;;w;f;;;;;;e;;;;;;;;;;k;;;p
;;w;;;;;;p;e;;;;;;;;;;k;;;p
f;;w;;;;;;;e;;;;;;;;;;k;;;p
;y;;;;;;;;e;;;;;;;;;;k;v;;p
;f;;;;;;;;e;;;;;;;;;;n;s;;p
f;;w;;;;;;;e;;;;;;;;;;;s;;p
;;;;;;;b;p;e;;;;;;;;;;;v;;p
;;;;;;;b;p;e;;;;;;;;;;;;d;p
;f;;;;;;b;;e;;;;;;;;;;;v;;p
;;;;;;;b;;e;;;;;;;;;;;v;d;p
;f;;;;;;b;;e;;;;;;;;;;;y;;p
f;f;;;;;;b;;e;;;;;;;;;;;;;p
;f;;;;;;b;;e;b;;;;;;;;;;;;p
;;w;f;;;;;;e;;;;;;;;;;n;;;p
;;w;;;;;;p;e;;;;;;;;;;n;;;p
;;w;;;;;;;e;;;;;;;;;;n;v;;p
f;;w;;;;;;;e;;;;;;;;;;n;;;p
;y;;;;;;;;e;;;;;;;;;;n;v;;p
f;;w;;;;;;;e;;;;;;;;;;;;g;p
f;;g;;;;;;;e;;;;;;;;;;;;g;p
f;;;f;;;;;;e;;;;;;;;;;;;g;p
f;f;;;;;;;;e;;;;;;;;;;;;g;p
;;w;;;;;;n;e;;;;;;;;;;;v;;p
;y;g;;;;;;p;e;;;;;;;;;;;;;p
;f;g;;;;;;;e;b;;;;;;;;;;;;p
;;;;;;;;;e;b;;;;;;;;;;v;d;p
;f;;;;;;;;e;b;;;;;;;;;;y;;p
;;;f;;;;;;;b;s;;;;;;;p;;;;p
;;;f;;;;;;;;s;;;;;;;p;;;d;p
;;;f;;;;;;;b;s;;;;;;;;;;d;p
;y;;f;;;;;;;;;s;;w;;;;;;;;p
f;;;;;;;;;;;;s;;;;;;p;;s;;p
f;;;;;;;;;;;;s;;;;;;p;;;g;p
;;;f;;;;;;;b;;s;;;;;;p;;;;p
f;y;;;;;;;;;;;s;;;;;;;;s;;p
f;;;;;;;;w;;;;s;;;;;;;;s;;p
f;y;;;;;;;;;;;s;;;;;;;;;g;p
f;;;;;;;;w;;;;s;;;;;;;;;g;p
f;y;w;;;;;;;;;;s;;;;;;;;;;p
;;w;f;;;;;;;;;s;;;;;;;;v;;p
;;w;;n;;;;;;;;s;;;;;;;;v;;p
;;;f;;;;;;;b;;;w;;;;;p;;;;p
;;;f;;;;;;;;;;w;;;;;p;;;d;p
b;y;;;n;;;;;;;;;w;;;;;;;;;p
;;;f;;;;;;;b;;;w;;;;;;;;d;p
;y;;;;;;;;;;;;;w;;;o;e;;;;p
;;;f;;;;;;;;;;;w;;;;p;;;d;p
;y;;f;;;;;;;;;;;w;;;;e;;;;p
;y;;f;;;;;;;;;;;w;;;;;w;;;p
k;y;;f;;;;;;;;;;;w;;;;;;;;p
;;;f;;;w;;;;;;;;w;;;;;;v;;p
;;;f;;;;;;;;;;;w;;;;e;w;;;p
k;;;f;;;;;;;;;;;w;;;;e;;;;p
;;;f;;;;;;;;;;;w;;;;;w;v;;p
f;;;f;;;;;;;;;;;w;;;;;w;;;p
;;;f;;;;b;;;;;;;;;w;;;;v;;p
;;g;;;;;;;;;;;;;;;o;p;;s;;p
;;;f;;;;;;;;;;;;;;o;p;;s;;p
;;;;;;w;;;;;;;;;;;o;p;;s;;p
;f;;;;;;;;;;;;;;;;o;p;;s;;p
;;g;;;;;;;;;;;;;;;o;p;;;g;p
;;w;f;;;;;;;;;;;;;;o;p;;;;p
;;g;;;;w;;;;;;;;;;;o;p;;;;p
;;;f;;;w;;;;;;;;;;;o;p;;;;p
;;;f;;;;;;;b;;;;;;;o;p;;;;p
;;;f;;;;;;;;;;;;;;o;p;;;d;p
;;;f;;;;;g;;;;;;;;;o;;;s;;p
;y;;f;;;;b;;;;;;;;;;o;;;;;p
;;g;;;;;b;g;;;;;;;;;o;;;;;p
;;;f;;;;b;g;;;;;;;;;o;;;;;p
;;;f;;;;b;;;;;;;;;;o;;;y;;p
;;;f;;;;b;;;b;;;;;;;o;;;;;p
;;;f;;;;b;;;;;;;;;;o;;;;d;p
;f;;;;;;b;g;;;;;;;;;o;;;;;p
;;g;;;;;;g;;;;;;;;;o;;;;g;p
;;;f;;;;;g;;;;;;;;;o;;;;g;p
;f;;;;;;;g;;;;;;;;;o;;;;g;p
;;;f;;;;;;;b;;;;;;;o;;;y;;p
;;;f;;;;;;;b;;;;;;;o;;;;d;p
;f;;;;;;;;;;;;;;;;;p;k;s;;p
;;w;f;;;;;;;;;;;;;;;p;k;;;p
;;w;;;;;;p;;;;;;;;;;p;k;;;p
f;;w;;;;;;;;;;;;;;;;p;k;;;p
;;;;;;w;;;;;;;;;;;;p;n;s;;p
;f;;;;;;;;;;;;;;;;;p;n;s;;p
f;;w;;;;;;;;;;;;;;;;p;;s;;p
f;;g;;;;;;;;;;;;;;;;p;;s;;p
;;w;;;;;b;;t;;;;;;;;;p;;;;p
f;;w;;;;;b;;;;;;;;;;;p;;;;p
;;w;f;;;;;;;;;;;;;;;p;n;;;p
;;;f;;;w;;;;;;;;;;;;p;n;;;p
f;;w;;;;;;;;;;;;;;;;p;;;g;p
f;;g;;;;;;;;;;;;;;;;p;;;g;p
f;y;w;;;;;;;;;;;;;;;;p;;;;p
;;w;f;;;;;;;;;;;;;;;p;;v;;p
;;w;f;;;;;;;;;;;;;;;p;;;d;p
;;w;;n;;;;;;;;;;;;;;p;;v;;p
;;;f;;;w;;n;;;;;;;;;;p;;;;p
;;;f;;;w;;;;;;;;;;;;p;;v;;p
;;;f;;;w;;;;b;;;;;;;;p;;;;p
;;;f;;;;;p;;;;;;;;;;p;;;d;p
;;;f;;;;;;;b;;;;;;;;p;;v;;p
;;;f;;;;;;;;;;;;;;;p;;v;d;p
;f;;f;;;;;;;b;;;;;;;;p;;;;p
;;w;;;;;b;w;t;;;;;;;;;;;;;p
f;;w;;;;;b;w;;;;;;;;;;;;;;p
;y;;f;;;;b;p;;;;;;;;;;;;;;p
;y;;f;;;;b;;;;;;;;;;;;;v;;p
;;g;f;;;;b;;;;;;;;;;;;;v;;p
;;g;f;;;;b;;;;;;;;;;;;;y;;p
;;;f;;;;b;p;;;;;;;;;;;;v;;p
;;;f;;;;b;p;;;;;;;;;;;;y;;p
;;;f;;;;b;p;;;;;;;;;;;;;d;p
;f;;f;;;;b;;;;;;;;;;;;;v;;p
;;;f;;;;b;;;b;;;;;;;;;;v;;p
;;;f;;;;b;;;;;;;;;;;;;v;d;p
;f;;f;;;;b;;;;;;;;;;;;;y;;p
;f;;f;;;;b;;;b;;;;;;;;;;;;p
;;;f;;;w;;;;;;;;;;;;;n;v;;p
;;;f;;;;;;;b;;;;;;;;;;v;d;p
;f;;f;;;;;;;b;;;;;;;;;;y;;p
;y;n;;;;;;;e;;;s;;w;;;o;;;;;p
;;n;;;;;;w;e;;;s;;w;;;o;;;;;p
;y;n;;;;;;;e;;;s;;;;;o;p;;;;p
;;n;;;;;;w;e;;;s;;;;;o;p;;;;p
;;;;;;;;p;;;;s;;;;;o;p;;s;;p
;;;;;;;;p;;;;s;;;;;o;p;;;g;p
;;;;;;;;p;;;;s;;;;;;p;k;s;;p
;;;;;;;;p;;;;s;;;;;;p;n;s;;p
;y;n;;;;;;;e;;;;;w;;;o;;;v;;p
;y;;;;;;;;;b;;;;;;;o;p;;v;;e
;y;;;;;;;w;;b;;;;;;;o;;;v;;e
x;;;;;;;b;w;e;;;;;;;;;;;;g;e
x;y;;;;;;b;w;;;;;;;;;;;;;g;e
x;y;;;;;;b;w;;;;;;;;;;;;v;;e
;y;;t;;;;;;;b;;;;;;;o;;;v;;e
;;;;a;;;;;;;;;;;;;;;;;;e
;;;;;;;;;;;;;;;;;;;;n;;e
;;;;l;;;;;;;;;;;;;;;;;;e
;;;;;;;;;;;;;;;;;;;;a;;e
s;;;;;;;;;;;;;;;;;;;;;;e
;;;;;;;;;;r;;;;;;;;;;;;e
;;;;;;;;;;;;;;;;;;;u;;;e
;;;;;;;;;;;;;g;;;;;;;;;e
;;;;;;;;;;;;;;g;;;;;;;;e
;;;;;;;;e;;;;;;;;;;;;;;e
;;;;;;;;;;;;;e;;;;;;;;;e
;;;;;;;;;;;;;;;;;;;;;w;e
;;;;;;;;;;;;;;;;;;f;;;;e
;;;;;;;;;;;;;;e;;;;;;;;e
;;;;;;;;;;;;;o;;;;;;;;;e
;;;;;;;;;;;;;;o;;;;;;;;e
;;;;;;;;;;;;;;;;n;;;;;;e
;;;;;;;;o;;;;;;;;;;;;;;e
;;;;;;;;;;;;;;;;o;;;;;;e
;;;;;;;;;;;;;;;;;;;o;;;e
;;;;;;;;;;;;;;;;;;;y;;;e
;;;;;;;;;;;;;;;;;;;b;;;e
x;;;;;;;;;;;;;;;;;;;;;m;e
x;;;;;;;;;;;;;;;;;t;;;;;e
;s;y;;;;;;;;;;;;;;;;;;;;e
;s;;;;;;;;;c;;;;;;;;;;;;e
;s;;;;;;;;;;;;;;;;;;;c;;e
;s;;;;a;;;;;;;;;;;;;;;;;e
;s;;;;;;;y;;;;;;;;;;;;;;e
;;n;;;;w;;;;;;;;;;;;;;;;e
;;n;;;;;;;;;;f;;;;;;;;;;e
;;n;;;;;;;;;;;;;;;;;;y;;e
;;n;;;;;;;;b;;;;;;;;;;;;e
;;n;;;;;;;;;f;;;;;;;;;;;e
;;n;;;;;;h;;;;;;;;;;;;;;e
;;n;;;;;;u;;;;;;;;;;;;;;e
;;n;;;;;;;;;;;;;;;t;;;;;e
;;y;t;;;;;;;;;;;;;;;;;;;e
;;;t;;;;;;;c;;;;;;;;;;;;e
;;;t;;;;;;;;;;;;;;;e;;;;e
;f;;t;;;;;;;;;;;;;;;;;;;e
;;;t;;;;;;;;;;;;;;;;;y;;e
;;;t;;;;;;;;;;;;;;;;;;d;e
;;;t;;;;;;;;;y;;;;;;;;;;e
;;;t;;;;;;;;;;;;;;;;;;p;e
;;;t;;;;;;;;;;;p;;;;;;;;e
;;;t;;;;;;;;;;p;;;;;;;;;e
;;;t;;;;;u;;;;;;;;;;;;;;e
;;e;t;;;;;;;;;;;;;;;;;;;e
;;;;;;;n;;;;;f;;;;;;;;;;e
;;;;;;;n;;;;;;;;;;;;;y;;e
;;;;;;;n;;;;f;;;;;;;;;;;e
;;;;;;;n;;;;;;;;;;;;h;;;e
;;c;;;;;n;;;;;;;;;;;;;;;e
;;y;;;;;;k;;;;;;;;;;;;;;e
;;;;;;;b;k;;;;;;;;;;;;;;e
;;;;;;;;k;;c;;;;;;;;;;;;e
b;;;;;;;;k;;;;;;;;;;;;;;e
;;;;;;;;k;;;;;;;;;;;;;m;e
;;g;;;;;;k;;;;;;;;;;;;;;e
;;;f;;;;;k;;;;;;;;;;;;;;e
;;;;n;;;;k;;;;;;;;;;;;;;e
;;;;;;w;;k;;;;;;;;;;;;;;e
;;;;;;;;k;t;;;;;;;;;;;;;e
;;;;;;;;k;;;;;;;;;;e;;;;e
;f;;;;;;;k;;;;;;;;;;;;;;e
;;;;;;;;k;;;;f;;;;;;;;;;e
;;;;;;;;k;;;f;;;;;;;;;;;e
;;;;;;;;;e;;;f;;;;;;;;;;e
;;;;;;;;;e;;f;;;;;;;;;;;e
;;;;;;;b;;;e;;;;;;;;;;;;e
;;g;;;;;;;;e;;;;;;;;;;;;e
;;;f;;;;;;;e;;;;;;;;;;;;e
;;;;n;;;;;;e;;;;;;;;;;;;e
;;;;;;w;;;;e;;;;;;;;;;;;e
;;;;;;;;;t;e;;;;;;;;;;;;e
;;;;;;;;;;e;;;;;;;;e;;;;e
;;;;;;;;g;;e;;;;;;;;;;;;e
;f;;;;;;;;;e;;;;;;;;;;;;e
;;;;;;;;;;e;;f;;;;;;;;;;e
;;;;;;;;;;e;;;;;;;;;;y;;e
;;;;;;;;;;e;f;;;;;;;;;;;e
;;;;;;;;h;;e;;;;;;;;;;;;e
;;y;;;;;;;;;s;;;;;;;;;;;e
;;;;;;;;;;c;s;;;;;;;;;;;e
;;;;;;;;;;;s;;;;;;;;;y;;e
;;;;;;;;;;;s;y;;;;;;;;;;e
;;;;;;;;;;;s;;;n;;;;;;;;e
;;c;;;;;;;;;s;;;;;;;;;;;e
;;;;;a;;;;;;s;;;;;;;;;;;e
;;;;;;;;y;;;s;;;;;;;;;;;e
;;y;;;;;;;;;;s;;;;;;;;;;e
;;;;;;;;;;c;;s;;;;;;;;;;e
;;;;;;;;;;;;s;;;;;;;;y;;e
;;;;;;;;;;;;s;;n;;;;;;;;e
;;c;;;;;;;;;;s;;;;;;;;;;e
;;;;;a;;;;;;;s;;;;;;;;;;e
;;;;;;;;y;;;;s;;;;;;;;;;e
;;;;;;;;;;c;;;w;;;;;;;;;e
;;;;;;;;;;;;;w;;;;;;;y;;e
;;c;;;;;;;;;;;w;;;;;;;;;e
;;y;;;;;;;;;;;;w;;;;;;;;e
;;;;;;;;;;c;;;;w;;;;;;;;e
;;;;;;;;;;;;;;w;;;;;;y;;e
;;;;;;;;;;;;y;;w;;;;;;;;e
;;;;;;;;;;;;;;;;;o;;;;m;e
;;c;;;;;;;;;;;;;;;o;;;;;e
;;;;;a;;;;;;;;;;;;o;;;;;e
;;y;;;;;;;;;;;;;;;;p;;;;e
;;;;;;;;;;c;;;;;;;;p;;;;e
;;;;;;;;;;;;;;;;;;p;;y;;e
;;;;;;;;;;;;y;;;;;;p;;;;e
;;;;;;;;;;;;;;;;;;p;;;p;e
;;;;;;;;;;;;;;p;;;;p;;;;e
;;;;;;;;;;;;;p;;;;;p;;;;e
;;e;;;;;;;;;;;;;;;;p;;;;e
;;;;;;;;;;;k;;;;;;;p;;;;e
;;;;;;;;;;;;k;;;;;;p;;;;e
;;;;;a;;;;;;;;;;;;;p;;;;e
;;;;;;;;y;;;;;;;;;;p;;;;e
;;y;;;;;;;;;;;;;;;;;k;;;e
;;;;;;;b;;;;;;;;;;;;k;;;e
;;;;;;;;;;c;;;;;;;;;k;;;e
b;;;;;;;;;;;;;;;;;;;k;;;e
;;;;;;;;;;;;;;;;;;;k;;m;e
;;;;n;;;;;;;;;;;;;;;k;;;e
;;;;;;;;;t;;;;;;;;;;k;;;e
;;;;;;;;;;;;;;;;;;e;k;;;e
;;;;;;;;;;;;f;;;;;;;k;;;e
;;;;;;;;;;;;;;;;;;;k;y;;e
;;;;;;;;;;;;y;;;;;;;k;;;e
;;;;;;;;;;;;;;;;;;;k;;p;e
;;;;;;;;;;;f;;;;;;;;k;;;e
;;;;;;;;h;;;;;;;;;;;k;;;e
;;;;;;;;;;;;;;p;;;;;k;;;e
;;;;;;;;;;;;;p;;;;;;k;;;e
;;e;;;;;;;;;;;;;;;;;k;;;e
;;y;;;;;;;;;;;;;;;;;;s;;e
;;;;;;;;;;c;;;;;;;;;;s;;e
b;;;;;;;;;;;;;;;;;;;;s;;e
;;;;;;;;;;;;;;;;;;;;s;m;e
;;;;n;;;;;;;;;;;;;;;;s;;e
;;;;;;;;;;;;;;;;;;e;;s;;e
;;;;;;;;;;;;y;;;;;;;;s;;e
;;;;;;;;;;;;;;;;;;;;s;p;e
;;;;;;;;;;;k;;;;;;;;;s;;e
;;;;;;;;;;;;k;;;;;;;;s;;e
;;;;;;;;;;;;;;;;;t;;;s;;e
;;;;;;;;;;;;;;;;;;;w;s;;e
k;;;;;;;;;;;;;;;;;;;;s;;e
;;;f;;;;;;;;;;;;;;;;;;u;e
;;;;n;;;;;;;;;;;;;;;;;u;e
;;;;;;;;g;;;;;;;;;;;;;u;e
;f;;;;;;;;;;;;;;;;;;;;u;e
;;;;;;;;;;;;;;;;;;;;y;u;e
;;y;;;;;;;;;;;;;;;;;n;;;e
;;y;;;;;;n;;;;;;;;;;;;;;e
;;y;;;;;;;;;;;;;;;;;;;m;e
;;y;;;;;;;t;;;;;;;;;;;;;e
;;;;;;;b;;;;;;;;;;;;n;;;e
;;;;;;;b;n;;;;;;;;;;;;;;e
;;;;;;w;b;;;;;;;;;;;;;;;e
;;;;;;;b;;;;;;;;;;;e;;;;e
;;;;;;;b;u;;;;;;;;;;;;;;e
;;;;;;;b;;;;;;;;;;;;;;l;e
;;;;;;;;;;c;;;;;;;;;n;;;e
;;;;;;;;;;c;;;;;;;;;;;g;e
;;w;;;;;;;;c;;;;;;;;;;;;e
;;;;;;;;n;;c;;;;;;;;;;;;e
;;;;;;;;;;c;;;;;;;;;;;m;e
;;;;;;;;g;;c;;;;;;;;;;;;e
b;;;;;;;;;;;;;;;;;;;n;;;e
;;;;;;;;;;;;;;;;;;;n;;m;e
;;;;n;;;;;;;;;;;;;;;n;;;e
;;;;;;;;;t;;;;;;;;;;n;;;e
;;;;;;;;;;;;;;;;;;e;n;;;e
;;;;;;;;;;;;f;;;;;;;n;;;e
;;;;;;;;;;;;;;;;;;;n;y;;e
;;;;;;;;;;;;y;;;;;;;n;;;e
;;;;;;;;;;;;;;;;;;;n;;p;e
;;;;;;;;;;;f;;;;;;;;n;;;e
;;;;;;;;h;;;;;;;;;;;n;;;e
;;;;;;;;;;;;;;p;;;;;n;;;e
;;;;;;;;;;;;;p;;;;;;n;;;e
;;e;;;;;;;;;;;;;;;;;n;;;e
;;;;;;;;;;;;;;;;;;;n;c;;e
;;;;;;;;;;;;;;;;;;;n;;l;e
;;;;;a;;;;;;;;;;;;;;n;;;e
;;;;;;w;;;;;;;;;;;;;;;g;e
;;;;;;;;;;;;;;;;;;e;;;g;e
;;;;;;;;;;;;y;;;;;;;;;g;e
;;;;;;;;;;;;;;;;;;;w;;g;e
k;;;;;;;;;;;;;;;;;;;;;g;e
b;;;;;;;;n;;;;;;;;;;;;;;e
b;;g;;;;;;;;;;;;;;;;;;;;e
b;;;;;;;;p;;;;;;;;;;;;;;e
b;;;;;;;;;;;;k;;;;;;;;;;e
b;;;;;a;;;;;;;;;;;;;;;;;e
;;w;;;;;;;;;;;;;;;;e;;;;e
;;w;;;;;;;;;k;;;;;;;;;;;e
;;w;;;;;;;;;;k;;;;;;;;;;e
;;;;;;;;n;;;;;;;;;;;;;m;e
;;;;n;;;;n;;;;;;;;;;;;;;e
;;;;;;;;n;t;;;;;;;;;;;;;e
;;;;;;;;n;;;;;;;;;;e;;;;e
;;;;;;;;n;;;;f;;;;;;;;;;e
;;;;;;;;n;;;;;;;;;;;;y;;e
;;;;;;;;n;;;;y;;;;;;;;;;e
;;;;;;;;n;;;;;;;;;;;;;p;e
;;;;;;;;n;;;f;;;;;;;;;;;e
;;;;;;;;n;;;;;;p;;;;;;;;e
;;;;;;;;n;;;;;p;;;;;;;;;e
;;e;;;;;;n;;;;;;;;;;;;;;e
;;;;;;;;n;;;;;;;;;;;;c;;e
;;;;;;;;n;;;;;;;;;;;;;l;e
;;;;;a;;;n;;;;;;;;;;;;;;e
;y;;;;;;;;;;;f;;;;;;;;;;e
;y;;;;;;;u;;;;;;;;;;;;;;e
;;g;;n;;;;;;;;;;;;;;;;;;e
;;g;;;;;;;;;;;;;;;;e;;;;e
;;g;;;;;;;;;;;;;;;t;;;;;e
;;g;;;;;;;;;;;;;;;;;w;;;e
k;;g;;;;;;;;;;;;;;;;;;;;e
;;;f;;;;;;;;;f;;;;;;;;;;e
;;;f;;;;;;;;f;;;;;;;;;;;e
;;;f;;;;;;;;;;;;;;t;;;;;e
;;;;n;;;;;t;;;;;;;;;;;;;e
;;;;n;;;;p;;;;;;;;;;;;;;e
;;;;n;;;;;;;;f;;;;;;;;;;e
;;;;n;;;;;;;;;;;;;;;;y;;e
;;;;n;;;;;;;;;;;;;;;;;p;e
;;;;n;;;;;;;f;;;;;;;;;;;e
;;;;n;;;;h;;;;;;;;;;;;;;e
;;;;n;;;;;;;;;;p;;;;;;;;e
;;;;n;;;;;;;;;p;;;;;;;;;e
;;;;n;;;;u;;;;;;;;;;;;;;e
;;e;;n;;;;;;;;;;;;;;;;;;e
;;;;n;;;;;;;;k;;;;;;;;;;e
;;;;n;;;;;;;;;;;;;;;h;;;e
;;c;;n;;;;;;;;;;;;;;;;;;e
;;;;n;a;;;;;;;;;;;;;;;;;e
;;;;;;w;;;t;;;;;;;;;;;;;e
;;;;;;w;;;;;;f;;;;;;;;;;e
;;;;;;w;;;;;f;;;;;;;;;;;e
;;;;;;w;;h;;;;;;;;;;;;;;e
;;;;;;w;;;;;k;;;;;;;;;;;e
;;;;;;w;;;;;;k;;;;;;;;;;e
